Cluster	Sample	Cov_ter	Ptr	Diff
gilli_2	F13	44.6066663588223	1.4433363829769	5.57742447899999
gilli_2	F14	27.1181501802216	1.50324983315904	7.058354734
gilli_2	F15	16.915	NA	NA
gilli_2	F16	21.0564868132446	1.50638645911475	7.256206612
gilli_2	N01	33.0788739133818	1.58426338548362	2.641648774
gilli_2	N02	19.6753024109636	1.60328646473165	1.552146045
gilli_2	N03	38.4656818164898	1.60410706391141	5.20307192000001
gilli_2	N04	35.3382893760143	1.54897393211549	3.847089049
gilli_2	N06	48.1268394710924	1.53162847045619	3.85243752699999
gilli_2	N07	56.6575128874998	1.56933293197233	5.546500818
gilli_2	N08	29.6726060229527	1.56038945285712	3.423821477
gilli_2	N09	21.1060774186101	1.52892845188497	1.997682273
gilli_2	N10	16.559428831317	1.70273630547422	2.652340669
gilli_2	N11	38.9481818345599	1.51272627323826	4.376937956
gilli_2	N12	39.0469775066403	1.49136606906634	3.71633735299999
gilli_2	N13	32.0584545386903	1.49858260297668	3.64324225
gilli_2	N14	24.4886438865774	1.44700343598539	1.7821518465
gilli_2	N15	42.8932814927659	1.47424712771544	4.06329703900001
gilli_2	N16	40.6058837241475	1.4812901527182	5.001095703
gilli_3	F01	20.8326313970856	1.50816281443905	1.6082036692
gilli_3	F02	18.3394579389383	1.53194277025761	2.1948844443
gilli_3	F03	16.9685869330034	1.43376700110961	1.852933714
gilli_3	F04	19.2551705054188	1.58850839525894	0.432745150300001
gilli_3	F06	10.9176069867854	1.64138533487148	1.3435766242
gilli_3	F07	16.8480775788434	1.44425973148151	0.914778239
gilli_3	F08	20.0951873718184	1.70369150416645	4.3497187775
gilli_3	F09	19.399224685531	1.54537103858382	0.750117022399998
gilli_3	F10	12.3166077654046	1.61010242249511	1.4221406812
gilli_3	F11	15.1648065982537	1.55359712946903	0.266827714599998
gilli_3	F12	17.6837451692491	1.55719276298355	0.964971748099998
gilli_3	F13	10.1981048256991	1.68511701867331	0.643368005499998
gilli_3	F14	13.7231091475377	1.52093813257654	0.6658934648
gilli_3	F15	10.0822501172039	1.67194820640643	1.6285929114
gilli_3	F16	13.76692410973	1.61234272979772	2.9088977369
gilli_3	N01	33.7748879282455	1.69688201843212	1.503550711
gilli_3	N02	8.84257136198001	1.74540643199786	0.599880930599999
gilli_3	N03	33.9226751729417	1.64786532061565	2.43032031000001
gilli_3	N04	26.3586111709479	1.62781717601615	0.854794942999995
gilli_3	N06	32.6976398055361	1.66112906995825	0.872535464999999
gilli_3	N07	19.1314524460506	1.715081491723	1.11905399639999
gilli_3	N08	17.8579626413	1.60326239756966	1.1027517587
gilli_3	N09	9.1855861882427	1.55852873258367	0.553499130600001
gilli_3	N10	8.36665037591618	1.63793147607167	0.836870343100001
gilli_3	N11	25.6524120445986	1.54772970007551	0.673603569299999
gilli_3	N12	43.7948214157966	1.53965692335667	0.482075421000005
gilli_3	N13	28.1267060116206	1.64619347821498	0.180988513999999
gilli_3	N14	14.38981807969	1.65908977221165	1.1652710481
gilli_3	N15	17.1724249748341	1.70733021358175	1.642748361
gilli_3	N16	9.57134113305894	1.58577568064897	1.633253059
gilli_4	F01	0	NA	NA
gilli_4	F02	0	NA	NA
gilli_4	F03	0	NA	NA
gilli_4	F04	0	NA	NA
gilli_4	F06	0	NA	NA
gilli_4	F07	0	NA	NA
gilli_4	F08	0	NA	NA
gilli_4	F09	0	NA	NA
gilli_4	F10	0	NA	NA
gilli_4	F11	0	NA	NA
gilli_4	F12	0	NA	NA
gilli_4	F13	0	NA	NA
gilli_4	F14	0	NA	NA
gilli_4	F15	0	NA	NA
gilli_4	F16	0	NA	NA
gilli_4	N01	0	NA	NA
gilli_4	N02	0	NA	NA
gilli_4	N03	0	NA	NA
gilli_4	N04	0	NA	NA
gilli_4	N06	0	NA	NA
gilli_4	N07	0	NA	NA
gilli_4	N08	0	NA	NA
gilli_4	N09	0	NA	NA
gilli_4	N10	0	NA	NA
gilli_4	N11	0	NA	NA
gilli_4	N12	0	NA	NA
gilli_4	N13	0	NA	NA
gilli_4	N14	0	NA	NA
gilli_4	N15	0	NA	NA
gilli_4	N16	0	NA	NA
gilli_5	F01	0	NA	NA
gilli_5	F02	0	NA	NA
gilli_5	F03	0	NA	NA
gilli_5	F04	0	NA	NA
gilli_5	F06	0	NA	NA
gilli_5	F07	0	NA	NA
gilli_5	F08	0	NA	NA
gilli_5	F09	0	NA	NA
gilli_5	F10	0	NA	NA
gilli_5	F11	0	NA	NA
gilli_5	F12	0	NA	NA
gilli_5	F13	0	NA	NA
gilli_5	F14	0	NA	NA
gilli_5	F15	0	NA	NA
gilli_5	F16	0	NA	NA
gilli_5	N01	0	NA	NA
gilli_5	N02	0	NA	NA
gilli_5	N03	0	NA	NA
gilli_5	N04	0	NA	NA
gilli_5	N06	0	NA	NA
gilli_5	N07	0	NA	NA
gilli_5	N08	0	NA	NA
gilli_5	N09	0	NA	NA
gilli_5	N10	0	NA	NA
gilli_5	N11	0	NA	NA
gilli_5	N12	0	NA	NA
gilli_5	N13	0	NA	NA
gilli_5	N14	0	NA	NA
gilli_5	N15	0	NA	NA
gilli_5	N16	0	NA	NA
gilli_6	F01	0	NA	NA
gilli_6	F02	0	NA	NA
gilli_6	F03	0	NA	NA
gilli_6	F04	0	NA	NA
gilli_6	F06	0	NA	NA
gilli_6	F07	0	NA	NA
gilli_6	F08	0	NA	NA
gilli_6	F09	0	NA	NA
gilli_6	F10	0	NA	NA
gilli_6	F11	0	NA	NA
gilli_6	F12	0	NA	NA
gilli_6	F13	0	NA	NA
gilli_6	F14	0	NA	NA
gilli_6	F15	0	NA	NA
gilli_6	F16	0	NA	NA
gilli_6	N01	0	NA	NA
gilli_6	N02	0	NA	NA
gilli_6	N03	0	NA	NA
gilli_6	N04	0	NA	NA
gilli_6	N06	0	NA	NA
gilli_6	N07	0	NA	NA
gilli_6	N08	0	NA	NA
gilli_6	N09	0	NA	NA
gilli_6	N10	0	NA	NA
gilli_6	N11	0	NA	NA
gilli_6	N12	0	NA	NA
gilli_6	N13	0	NA	NA
gilli_6	N14	0	NA	NA
gilli_6	N15	0	NA	NA
gilli_6	N16	0	NA	NA
gilli_apis_andre	F01	0	NA	NA
gilli_apis_andre	F02	0	NA	NA
gilli_apis_andre	F03	0	NA	NA
gilli_apis_andre	F04	0	NA	NA
gilli_apis_andre	F06	0	NA	NA
gilli_apis_andre	F07	0	NA	NA
gilli_apis_andre	F08	0	NA	NA
gilli_apis_andre	F09	0	NA	NA
gilli_apis_andre	F10	0	NA	NA
gilli_apis_andre	F11	0	NA	NA
gilli_apis_andre	F12	0	NA	NA
gilli_apis_andre	F13	0	NA	NA
gilli_apis_andre	F14	0	NA	NA
gilli_apis_andre	F15	0	NA	NA
gilli_apis_andre	F16	0	NA	NA
gilli_apis_andre	N01	0	NA	NA
gilli_apis_andre	N02	0	NA	NA
gilli_apis_andre	N03	0	NA	NA
gilli_apis_andre	N04	0	NA	NA
gilli_apis_andre	N06	0	NA	NA
gilli_apis_andre	N07	0	NA	NA
gilli_apis_andre	N08	0	NA	NA
gilli_apis_andre	N09	0	NA	NA
gilli_apis_andre	N10	0	NA	NA
gilli_apis_andre	N11	0	NA	NA
gilli_apis_andre	N12	0	NA	NA
gilli_apis_andre	N13	0	NA	NA
gilli_apis_andre	N14	0	NA	NA
gilli_apis_andre	N15	0	NA	NA
gilli_apis_andre	N16	0	NA	NA
gilli_apis_dorsa	F01	0	NA	NA
gilli_apis_dorsa	F02	0	NA	NA
gilli_apis_dorsa	F03	0	NA	NA
gilli_apis_dorsa	F04	0	NA	NA
gilli_apis_dorsa	F06	0	NA	NA
gilli_apis_dorsa	F07	0	NA	NA
gilli_apis_dorsa	F08	0	NA	NA
gilli_apis_dorsa	F09	0	NA	NA
gilli_apis_dorsa	F10	0	NA	NA
gilli_apis_dorsa	F11	15.93	NA	NA
gilli_apis_dorsa	F12	0	NA	NA
gilli_apis_dorsa	F13	0	NA	NA
gilli_apis_dorsa	F14	0	NA	NA
gilli_apis_dorsa	F15	0	NA	NA
gilli_apis_dorsa	F16	10.59	NA	NA
gilli_apis_dorsa	N01	0	NA	NA
gilli_apis_dorsa	N02	0	NA	NA
gilli_apis_dorsa	N03	0	NA	NA
gilli_apis_dorsa	N04	0	NA	NA
gilli_apis_dorsa	N06	0	NA	NA
gilli_apis_dorsa	N07	0	NA	NA
gilli_apis_dorsa	N08	0	NA	NA
gilli_apis_dorsa	N09	0	NA	NA
gilli_apis_dorsa	N10	0	NA	NA
gilli_apis_dorsa	N11	0	NA	NA
gilli_apis_dorsa	N12	0	NA	NA
gilli_apis_dorsa	N13	0	NA	NA
gilli_apis_dorsa	N14	0	NA	NA
gilli_apis_dorsa	N15	0	NA	NA
gilli_apis_dorsa	N16	0	NA	NA
gilli_bombus	F01	0	NA	NA
gilli_bombus	F02	0	NA	NA
gilli_bombus	F03	0	NA	NA
gilli_bombus	F04	0	NA	NA
gilli_bombus	F06	0	NA	NA
gilli_bombus	F07	0	NA	NA
gilli_bombus	F08	0	NA	NA
gilli_bombus	F09	0	NA	NA
gilli_bombus	F10	0	NA	NA
gilli_bombus	F11	0	NA	NA
gilli_bombus	F12	0	NA	NA
gilli_bombus	F13	0	NA	NA
gilli_bombus	F14	0	NA	NA
gilli_bombus	F15	0	NA	NA
gilli_bombus	F16	0	NA	NA
gilli_bombus	N01	0	NA	NA
gilli_bombus	N02	0	NA	NA
gilli_bombus	N03	0	NA	NA
gilli_bombus	N04	0	NA	NA
gilli_bombus	N06	0	NA	NA
gilli_bombus	N07	0	NA	NA
gilli_bombus	N08	0	NA	NA
gilli_bombus	N09	0	NA	NA
gilli_bombus	N10	2.17970199035619	1.5200571587626	0.69047161441
gilli_bombus	N11	0	NA	NA
gilli_bombus	N12	0	NA	NA
gilli_bombus	N13	0	NA	NA
gilli_bombus	N14	1.74	NA	NA
gilli_bombus	N15	0	NA	NA
gilli_bombus	N16	0	NA	NA
